TYPE	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V18	V19	V20	V21	V22	V23
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	RED	NO	SPICY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FOUL	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SMOOTH	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SMOOTH	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	WHITE	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	WHITE	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	WOODS
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	LEAVES
POISONOUS	KNOBBED	SCALY	BROWN	NO	FISHY	FREE	CLOSE	NARROW	BUFF	TAPERING	MISSING	SILKY	SILKY	PINK	PINK	WHITE	ONE	EVANESCENT	WHITE	SEVERAL	PATHS
